CA	FIRST LET ME HOP OUT THE MOFUCKEN PORSCHE	Fri May 01 02:55:09 +0000 2015	0
TX	Go #DOWNLOAD and #lListen to @CurrenSy_Spitta Pilot Talk http://t.co/j8hMRYwrGs #eatingndastreets #PilotTalk #Spitta #Currensy	Sat May 02 07:33:10 +0000 2015	0
HI	Cause im as free as a bird now...	Sat May 02 07:33:36 +0000 2015	0
WY	I'm at The Man Cave in Cedar Rapids, IA https://t.co/GCWCuPl9Jb	Sat May 02 07:34:04 +0000 2015	0
WV	@Verge19 TO END THIS, he didn't own what he is. He said several things to dodge owning to it. If you are who you are, OWN IT! HE DIDN'T!	Sat May 02 07:34:04 +0000 2015	0
CA	A sign of #Tesla things to come. Big freaking battery. @ Tesla Design Studio https://t.co/1IWBGDALVR	Fri May 01 02:37:44 +0000 2015	0
WI	Can't wait till summer.. #Lamborghini #mercy #sportscar #teamleanbody #leannodystudio #fitfam… https://t.co/VV5GWYDB6N	Fri May 01 02:39:00 +0000 2015	0
WV	Tbt to when Shelby made it look like someone slashed my face and Jess thought it was real and had a meltdown #ohwhatfun	Fri May 01 02:39:05 +0000 2015	0
WI	Can't wait till summer.. #Lamborghini #mercy #sportscar #teamleanbody #leannodystudio #fitfam… https://t.co/yeEhoxyILC	Fri May 01 02:39:05 +0000 2015	0
CA	Chill evening walk with the #champs  @gtacademy #alumni #winners #Nissan #NISMO #racingdriver #dream… https://t.co/RLcecVWcbR	Fri May 01 02:39:17 +0000 2015	0
TX	Teenage Wasteland #highlandmall #atx #austin #texas #512 #mall #vacant #vsco #VSCOcam #Afterlight @… https://t.co/Vn6BNUPBYP	Fri May 01 02:39:19 +0000 2015	0
CA	Let's go Ducks!! #paintitorange @ Honda Center https://t.co/V1CXlyxcwm	Fri May 01 02:39:44 +0000 2015	0
WY	Happy last concert to the most beautiful seniors at Lincoln😘#flutesforever #LincolnCrazies @ the… https://t.co/slRbr6g3it	Fri May 01 02:39:53 +0000 2015	0
CA	Ducks! ✨💛💯 @ Honda Center https://t.co/0IgyRzIP5S	Fri May 01 02:39:53 +0000 2015	0
CA	#porsche in #beverlyhills #howunique #saidnooneever #thejoelbonifacioexperience @ Beverly Hills,… https://t.co/cvUTxL43IE	Fri May 01 02:39:58 +0000 2015	0
TX	👍🏻✌🏻🐶 #beagle #beaglegram #beagles #hound #beaglehound #pet #dog #doggy @ Austin, Texas https://t.co/xv4cKc2S8j	Wed Apr 29 20:30:35 +0000 2015	0
FL	A 2004 Hyundai Elantra was just scanned near Haines City, FL 33844 http://t.co/ACZACnDVED #ebaymotors #follow #kbb	Wed Apr 29 20:30:50 +0000 2015	0
WV	Smart  https://t.co/rkYDyRljk3	Wed Apr 29 20:30:53 +0000 2015	0
WY	Plastipak Packaging: Quality Lab Technician (#Plymouth, MI) http://t.co/OEItByvKhZ #Manufacturing #VeteranJob #Job #Jobs #Hiring	Wed Apr 29 20:31:00 +0000 2015	0
TX	#Hospitality #Job alert: Supervisors/General... | SMART Restaurant Group | #Magnolia, TX http://t.co/kbJpz4RaKl #restaurantjobs #Jobs	Wed Apr 29 20:31:15 +0000 2015	0
NM	A 2006 Ford Expedition was just scanned near Mabank, TX 75147 http://t.co/Pa268hDPbE #ios #kbb #vinnyapp	Wed Apr 29 20:31:18 +0000 2015	0
NM	@Mr__Wallstreet sure but you also try to use big words to sound smart.	Wed Apr 29 20:31:31 +0000 2015	0
WV	I'm at Mini Park https://t.co/b2mSXjaLhi http://t.co/7koIFI2cNz	Wed Apr 29 19:05:34 +0000 2015	0
FL	A 2007 Toyota Camry Hybrid was just scanned near Lakeland, FL 33805 http://t.co/ACZACnVx3d #ilovevinny #apple #usedcar	Wed Apr 29 19:05:58 +0000 2015	0
CA	#yellow OR #orange #lamborghini #LP700-4 @ Lamborghini Newport Beach https://t.co/26ewLHKDAf	Wed Apr 29 19:06:05 +0000 2015	0
TX	Second course at stphilipaustin is meatball #pizza. #Austin #ATX #AustinFoodie @ St. Philip https://t.co/smrDVEO0Yf	Wed Apr 29 19:06:36 +0000 2015	0
NM	A 2012 Toyota Sequoia was just scanned near Atlanta, GA 30303 http://t.co/Pa268hmek6 #scanner #vinny_says #1millionscans	Wed Apr 29 19:06:54 +0000 2015	0
TX	Drake needs to be stopped  https://t.co/cwLg3AXfIh	Wed Apr 29 19:07:20 +0000 2015	0
WV	I'm at 🏩🏩mini apart🏩🏩 in Rize https://t.co/uCdbfaL9MS	Wed Apr 29 19:07:28 +0000 2015	0
NM	Look at my sons Lamborghini poster kountsafford_jr #YoudothemathKOUNT @ Kount Management &amp; Entertainment https://t.co/oeeUqxAllQ	Wed Apr 29 19:07:52 +0000 2015	0
WA	#SeattleFree Exhaust 4-in-2 original. Honda CB700SC 1984-1986 Nighthawk (Renton): Cleaning up my storage. Exhaust… http://t.co/MGP4KhBBB0	Wed Apr 29 19:08:25 +0000 2015	0
WV	At Bald Eagle St Forest office today talking about how DCNR can better communicate w citizens http://t.co/ILRUtxb80P	Wed Apr 29 19:08:26 +0000 2015	0
WV	A 2015 Ford Explorer was just scanned near Brunswick, OH 44212 http://t.co/ACZACnVx3d #usedcar #ios #apple	Wed Apr 29 19:08:28 +0000 2015	0
NM	Dodgeball or die! #trackattack @ If you can dodge a wrench... https://t.co/ufcJzVZKeA	Wed Apr 29 19:08:45 +0000 2015	0
WI	Accident in #Greenville on 14 Mile Rd at Lincoln Lk Ave NE #traffic http://t.co/xxSCs7Byx1	Wed Apr 29 19:08:46 +0000 2015	0
TX	Shadow Fade w/ Part.👌🏾 #BarberLove #BarberLife #Austin #Andis #Womenscut #BarberSince98… https://t.co/vbY9koEa4C	Wed Apr 29 19:08:47 +0000 2015	0
WY	Just a little Mayday mini golf ⛳️ @ Boulder Creek Amusement Park https://t.co/EzthST8RWu	Fri May 01 20:51:12 +0000 2015	0
FL	hanging with mini💗 @ Disney's Animal Kingdom https://t.co/UhuV4DqzBo	Fri May 01 20:51:23 +0000 2015	0
NE	#Sales #Job in #Lincoln, NE: Inside\Outside Sales Rep (H) 101311 Base Pay + Com. at TruGreen http://t.co/HWwAYwQoCH #Jobs #Hiring	Thu Apr 30 21:05:37 +0000 2015	0
NM	Hennessy Cadillac Duluth, GA Visit Our Website! http://t.co/1M6TYbuTWK Duluth Auto Dealers #coupon	Thu Apr 30 21:05:45 +0000 2015	0
CA	Closed Graffiti request at Intersection of Fillmore St &amp; Waller St http://t.co/ySYeC5dcTx. Case closed. case transferred. 4709195.	Thu Apr 30 21:05:59 +0000 2015	0
NM	A 2011 Nissan Pathfinder was just scanned near Muldraugh, KY 40155 http://t.co/ACZACnVx3d #carfax #vinny_says #autocheck	Thu Apr 30 21:06:31 +0000 2015	0
TX	Part Time Stock - dressbarn: (#Austin, TX) http://t.co/qluv506o8n #Retail #Job #Jobs #Hiring #TweetMyJobs	Thu Apr 30 12:23:13 +0000 2015	0
NM	New Month. New Inventory. New Deals @ Steve Landers Toyota Scion https://t.co/8ktRhpwrKN	Fri May 01 20:52:10 +0000 2015	0
AK	Well done Lincoln Castle. Winner in building conservation awards at #RICSAwards tonight. @LincsEcho	Fri May 01 20:52:50 +0000 2015	0
TX	Hundreds of Central Texas students commit to college at event: Hundreds of Central Texas students packed the… http://t.co/XCfjOnDDHD	Fri May 01 20:53:04 +0000 2015	0
TX	Hundreds of Central Texas students commit to college at rally: Hundreds of Central Texas students packed the… http://t.co/xTO05OHJN5	Fri May 01 20:53:04 +0000 2015	0
TX	Charles Schwab: Application Packager - Urgent Need (#Austin, TX) http://t.co/cwIG3oGTM7 #IT #VeteranJob #Job #Jobs #Hiring	Fri May 01 20:53:10 +0000 2015	0
WV	A 2014 Chrysler Town and Country was just scanned near Bronx, NY 10466 http://t.co/ACZACnVx3d #vinnyapp #vinnychallenge	Fri May 01 20:53:17 +0000 2015	0
WY	Mini tour round 2 - Drinking a Big Wave Golden Ale by @KonaBrewingCo @ Old Chicago  — http://t.co/7PRmBG93TG #photo	Fri May 01 20:53:41 +0000 2015	0
TX	#galactic #macygray #jazzfest @ Acura Stage Jazz Fest https://t.co/6aNlYRjVlU	Fri May 01 20:53:42 +0000 2015	0
WY	A 2006 Honda Odyssey was just scanned near Chicago, IL 60639 http://t.co/Pa268hmek6 #usedcar #scanner #android	Fri May 01 20:53:46 +0000 2015	0
TX	#Hospitality #Job in #Magnolia, TX: Supervisors/General Managers at SMART Restaurant Group http://t.co/kbJpz4RaKl #restaurantjobs #Jobs	Fri May 01 20:54:03 +0000 2015	0
HI	Sunset through my Jeep  #sun #sunset #cayman #caribbean #grandcayman #myday #beach #ocean #paradise… https://t.co/6WTy2wlpb6	Thu Apr 30 02:06:59 +0000 2015	0
WI	A 2005 Hyundai Elantra was just scanned near Rochester, MN 55901 http://t.co/Pa268hmek6 #vinny #AreYouTheOne #carfax	Thu Apr 30 02:07:11 +0000 2015	0
TX	I'm at @HulaHut in Austin, TX https://t.co/CYmGalYXqj	Thu Apr 30 02:07:23 +0000 2015	0
WV	#Nursing #Job in #Plymouth, MA: Labor and Delivery RNs needed in Plymouth MA at Supplemental Health Care http://t.co/U3U9YeTM8Z #Jobs	Sat May 02 14:50:08 +0000 2015	0
NM	Please Don't Talk To Me Like Im That Tre From Two Years Ago , Im A Higher Place .	Sat May 02 14:50:12 +0000 2015	0
NM	Im Soooo pissed off	Sat May 02 14:50:19 +0000 2015	0
NV	Beat the heat autocross (@ Lincoln College of Technology in Indianapolis, IN) https://t.co/ARBlUJwaO0	Sat May 02 14:50:27 +0000 2015	0
AK	#mini #mrbean #car #edinburgh #scotland @ Edinburgh, Scotland https://t.co/UNBtTtVfUR	Sat May 02 14:50:27 +0000 2015	0
NM	Mini rodeo at 10921 Leesville Rd. Raleigh NC. With @HibachiXpress @GetIcedCupcakes @olio_and_aceto and @KonaRaleigh .Open  11:00-3:00pm.	Sat May 02 14:50:45 +0000 2015	0
WA	AND FUCKING CHANCE HOLY SHIT flying lotus DAMN saturdays where its at	Wed Apr 29 19:13:40 +0000 2015	0
NM	Perks of the job! @ Porsche North American HQ https://t.co/l94jgagc5u	Sat May 02 12:27:52 +0000 2015	0
NV	Supporting Best Buddies and there runners of 500 Festival Mini! https://t.co/Go066npH5R http://t.co/oM52d9EChK	Sat May 02 12:28:05 +0000 2015	0
WA	On the hunt for this treat today. https://t.co/CR0PgZIzkP	Sat May 02 12:28:29 +0000 2015	0
TX	@ashleyannmariex im pretty sure me and alec are going ill let you know so we can meet up!	Sat May 02 16:53:20 +0000 2015	0
WI	Just test drove the new Mercedes-Benz AMG-GTS. Quite a car! #mbusa #amg @ Holloway Mercedes Benz https://t.co/hIwPCj2cxu	Sat May 02 16:54:00 +0000 2015	0
NV	Good afternoon Churchill Downs, home of the 141st Kentucky Derby #DerbyDay #2016Pilot @honda @ Turf… https://t.co/9At4pmJvz4	Sat May 02 16:54:07 +0000 2015	0
NM	I'm at Crest Infiniti in Plano, TX https://t.co/qJJmyGJybz	Sat May 02 16:54:17 +0000 2015	0
WY	I'm at Mayhem Collectibles - @mayhemcomics in Clive, IA https://t.co/haiIXj4fDl	Sat May 02 16:54:21 +0000 2015	0
WI	A 2004 Dodge Dakota was just scanned near Flint, MI 48506 http://t.co/ACZACnVx3d #ebaymotors #autocheck #apple	Wed Apr 29 12:16:49 +0000 2015	0
WY	Freshmen Lacrosse: Nice 6-4 win over Lincoln Way.	Wed Apr 29 12:16:50 +0000 2015	0
FL	877-544-8473 20 inch XD Series Rockstar XD775 Matte Black wheels 2014 Toyota Tundra rims #offroad… https://t.co/lLr81pDK3j	Wed Apr 29 12:16:58 +0000 2015	0
